key;akd_rows;ct2_rows;akd_total;ct2_total;status
0000322215;3;8;742.35;961.35;ambiguo
0000322216;1;4;4132.44;16529.76;ambiguo
0000322217;6;6;105915.69;130580.30;ambiguo
0000322218;1;4;41.17;164.68;ambiguo
0000322219;3;7;68463.00;90941.68;ambiguo
0000322220;1;4;57571.75;230287.00;ambiguo
0000322221;1;4;1316313.70;5265254.80;ambiguo
0000322222;3;4;125496.24;167328.32;ambiguo
0000322223;3;4;111346.47;148461.96;ambiguo
0000322224;3;4;12309.00;16412.00;ambiguo
0000322225;3;4;778513.89;1038018.52;ambiguo
0000322226;3;4;81432.00;108576.00;ambiguo
0000322227;3;5;338081.55;448996.02;ambiguo
0000322228;3;4;67741.68;90322.24;ambiguo
0000322229;1;4;362.94;1451.76;ambiguo
0000322230;7;6;1134365.54;1463529.08;ambiguo
0000322231;4;4;1403904.44;1811489.60;ambiguo
0000322232;1;4;1048.66;4194.64;ambiguo
0000322233;3;7;37285.65;49527.77;ambiguo
0000322234;3;7;670572.66;890744.02;ambiguo
0000322235;3;4;429689.91;572919.88;ambiguo
0000322236;3;8;1236150.00;1625537.25;ambiguo
0000322237;1;4;281.89;1127.56;ambiguo
0000322238;3;4;68756.82;91675.76;ambiguo
0000322239;3;11;209140.08;271184.97;ambiguo
0000322240;7;6;424805.22;483518.14;ambiguo
0000322241;1;4;610749.10;2442996.40;ambiguo
0000322242;3;7;23843.10;31671.58;ambiguo
0000322243;3;7;48367.44;64248.09;ambiguo
0000322244;3;7;244479.15;324749.80;ambiguo
0000322245;3;8;96594.48;257666.56;ambiguo
0000322246;1;12;100000.00;794500.00;ambiguo
0000322247;7;6;32884.19;39439.70;ambiguo
0000322248;1;8;37068.75;146236.21;ambiguo
0000322249;7;6;34799.55;39514.56;ambiguo
0000322251;7;6;23427.58;28800.32;ambiguo
0000322252;1;8;7695.70;61565.60;ambiguo
0000322254;7;6;15408.11;18941.72;ambiguo
0000322255;7;6;10272.09;12627.84;ambiguo
0000322256;7;6;31078.46;37254.60;ambiguo
0000322257;9;10;175750.22;516965.66;ambiguo
0000322258;7;6;14007.53;16791.22;ambiguo
0000322259;7;6;32348.08;39766.60;ambiguo
0000322260;10;6;138797.90;162027.84;ambiguo
0000322261;1;4;44640.00;178560.00;ambiguo
0000322262;3;4;6036.00;8048.00;ambiguo
0000322263;3;5;101400.00;133848.00;ambiguo
0000322264;4;4;44237.47;57080.60;ambiguo
0000322265;3;4;22566.15;30088.20;ambiguo
0000322266;3;4;16290.00;21720.00;ambiguo
0000322267;3;4;24068.67;32091.56;ambiguo
0000322268;3;4;24265.05;32353.40;ambiguo
0000322269;3;6;5593.80;11187.60;ambiguo
0000322270;1;4;13900.00;55600.00;ambiguo
0000322271;6;6;489339.06;602741.24;ambiguo
0000322272;6;5;20316.15;26818.20;ambiguo
0000322273;4;8;39321.30;101506.36;ambiguo
0000322274;3;4;55.44;73.92;ambiguo
0000322275;3;4;1697.19;2262.92;ambiguo
0000322276;3;4;29058601.59;38744802.12;ambiguo
0000322277;4;4;842659.64;1087302.76;ambiguo
0000322278;3;4;407812.50;543750.00;ambiguo
0000322279;3;4;24000.00;32000.00;ambiguo
0000322280;1;2;141.00;282.00;ambiguo
0000322281;1;4;1157.20;4628.80;ambiguo
0000322282;3;4;28500.00;38000.00;ambiguo
0000322285;1;2;147156.02;294312.04;ambiguo
0000322286;1;2;4000.00;8000.00;ambiguo
0000322287;1;2;21179.63;42359.26;ambiguo
0000322288;1;2;43236.93;86473.86;ambiguo
0000322289;1;2;43236.93;86473.86;ambiguo
0000322291;2;3;7622.00;7622.00;forte_grupo
0000322292;1;2;12837.67;25675.34;ambiguo
0000322293;3;4;764173.80;1018898.40;ambiguo
0000322294;1;2;6357.74;12715.48;ambiguo
0000322295;4;6;152725.38;1056231.60;ambiguo
0000322296;4;6;114544.04;792173.70;ambiguo
0000322297;3;4;21696.81;28929.08;ambiguo
0000322298;1;2;75000.00;150000.00;ambiguo
0000322299;1;2;19163.70;38327.40;ambiguo
0000322300;7;6;147400.34;176784.86;ambiguo
0000322301;1;2;5040.00;10080.00;ambiguo
0000322302;1;2;1475.00;2950.00;ambiguo
0000322303;1;2;1695.00;3390.00;ambiguo
0000322304;9;16;18065.00;63220.00;ambiguo
0000322305;1;2;482.10;964.20;ambiguo
0000322306;3;4;611339.04;815118.72;ambiguo
0000322307;1;3;34923.54;69847.08;ambiguo
0000322308;1;2;18583.49;37166.98;ambiguo
0000322309;10;7;152774.50;182976.68;ambiguo
0000322310;1;3;3419.15;6838.30;ambiguo
0000322311;1;4;638.00;2552.00;ambiguo
0000322312;1;3;34698.74;69397.48;ambiguo
0000322314;1;10;4359.35;34874.80;ambiguo
0000322315;1;4;470.00;1880.00;ambiguo
0000322316;1;4;16721.13;66884.52;ambiguo
0000322317;1;2;9900.00;19800.00;ambiguo
0000322318;1;2;29800.00;59600.00;ambiguo
0000322319;1;3;2294.60;4589.20;ambiguo
0000322320;1;2;184838.85;369677.70;ambiguo
0000322321;5;8;122694.34;306735.84;ambiguo
0000322322;1;3;762.30;1524.60;ambiguo
0000322323;1;2;7440.00;14880.00;ambiguo
0000322324;1;3;572.88;1145.76;ambiguo
0000322326;1;3;8042.52;16085.04;ambiguo
0000322328;1;3;6422.33;12844.66;ambiguo
0000322329;1;3;13527.20;27054.40;ambiguo
0000322330;1;3;3200.00;6400.00;ambiguo
0000322331;1;3;246.40;492.80;ambiguo
0000322332;1;3;6333.60;12667.20;ambiguo
0000322333;1;3;487.69;975.38;ambiguo
0000322334;1;2;21428.00;42856.00;ambiguo
0000322335;1;3;1649.96;3299.92;ambiguo
0000322336;1;2;3120.00;6240.00;ambiguo
0000322337;1;3;240.24;480.48;ambiguo
0000322338;1;3;6670.00;13340.00;ambiguo
0000322339;1;3;513.59;1027.18;ambiguo
0000322340;1;2;1875.00;3750.00;ambiguo
0000322341;1;3;144.38;288.76;ambiguo
0000322342;1;3;7800.00;15600.00;ambiguo
0000322343;1;3;600.60;1201.20;ambiguo
0000322344;1;2;109660.00;219320.00;ambiguo
0000322345;1;3;8443.82;16887.64;ambiguo
0000322346;1;2;164600.00;329200.00;ambiguo
0000322347;1;3;12674.20;25348.40;ambiguo
0000322348;1;3;74000.00;148000.00;ambiguo
0000322349;1;3;5698.00;11396.00;ambiguo
0000322350;3;4;172500.00;230000.00;ambiguo
0000322351;3;4;757723.29;1010297.72;ambiguo
0000322352;1;2;5440.00;10880.00;ambiguo
0000322353;1;3;103326.93;206653.86;ambiguo
0000322354;1;3;418.88;837.76;ambiguo
0000322355;1;2;1990.00;3980.00;ambiguo
0000322356;1;3;153.23;306.46;ambiguo
0000322357;1;2;21300.00;42600.00;ambiguo
0000322358;1;3;1640.10;3280.20;ambiguo
0000322359;1;2;30000.00;60000.00;ambiguo
0000322360;1;3;2310.00;4620.00;ambiguo
0000322365;1;3;14925.00;29850.00;ambiguo
0000322366;1;3;1149.23;2298.46;ambiguo
0000322367;1;3;4875.00;9750.00;ambiguo
0000322368;1;3;375.38;750.76;ambiguo
0000322369;1;3;5175.00;10350.00;ambiguo
0000322370;1;3;398.48;796.96;ambiguo
0000322371;1;3;34200.00;68400.00;ambiguo
0000322372;1;3;2633.40;5266.80;ambiguo
0000322373;1;3;23925.00;47850.00;ambiguo
0000322374;1;3;1842.23;3684.46;ambiguo
0000322375;1;3;11250.00;22500.00;ambiguo
0000322376;1;3;866.25;1732.50;ambiguo
0000322377;1;3;3900.00;7800.00;ambiguo
0000322378;1;3;300.30;600.60;ambiguo
0000322379;1;2;81493.05;162986.10;ambiguo
0000322380;1;2;1356.80;2713.60;ambiguo
0000322381;1;2;28638.72;57277.44;ambiguo
0000322383;3;4;129029.16;172038.88;ambiguo
0000322384;3;4;129029.16;172038.88;ambiguo
0000322385;3;4;129029.16;172038.88;ambiguo
0000322386;3;4;129029.16;172038.88;ambiguo
0000322387;3;4;129029.16;172038.88;ambiguo
0000322388;3;4;129029.16;172038.88;ambiguo
0000322389;3;4;129029.16;172038.88;ambiguo
0000322390;3;4;129029.16;172038.88;ambiguo
0000322391;3;4;129029.16;172038.88;ambiguo
0000322392;3;4;129029.16;172038.88;ambiguo
0000322393;3;4;129029.16;172038.88;ambiguo
0000322394;3;4;129029.16;172038.88;ambiguo
0000322395;3;4;129029.16;172038.88;ambiguo
0000322396;3;4;129029.16;172038.88;ambiguo
0000322397;3;4;129029.16;172038.88;ambiguo
0000322398;3;4;129029.16;172038.88;ambiguo
0000322399;3;4;129029.16;172038.88;ambiguo
0000322400;3;4;129029.16;172038.88;ambiguo
0000322401;3;4;129029.16;172038.88;ambiguo
0000322402;3;4;129029.16;172038.88;ambiguo
0000322403;3;4;129029.16;172038.88;ambiguo
0000322404;3;4;129029.16;172038.88;ambiguo
0000322405;3;4;129029.16;172038.88;ambiguo
0000322406;3;4;129029.16;172038.88;ambiguo
0000322407;3;4;129029.16;172038.88;ambiguo
0000322408;3;4;129029.16;172038.88;ambiguo
0000322409;3;4;129029.16;172038.88;ambiguo
0000322410;3;4;129029.16;172038.88;ambiguo
0000322411;3;4;129029.16;172038.88;ambiguo
0000322412;3;4;129029.16;172038.88;ambiguo
0000322413;3;4;129029.16;172038.88;ambiguo
0000322414;3;4;129029.16;172038.88;ambiguo
0000322415;3;4;129029.16;172038.88;ambiguo
0000322416;3;4;129029.16;172038.88;ambiguo
0000322417;3;4;129029.16;172038.88;ambiguo
0000322418;3;4;129029.16;172038.88;ambiguo
0000322419;3;4;129029.16;172038.88;ambiguo
0000322420;10;6;401.54;468.74;ambiguo
0000322421;3;4;58350.00;77800.00;ambiguo
0000322422;1;3;28409.58;56819.16;ambiguo
0000322423;1;3;16286.24;32572.48;ambiguo
0000322424;6;6;5171.88;6715.84;ambiguo
0000322425;1;4;816.00;3264.00;ambiguo
0000322426;1;2;6569.24;13138.48;ambiguo
0000322427;1;3;494460.00;988920.00;ambiguo
0000322428;1;3;33545.46;67090.92;ambiguo
0000322429;1;3;23743.98;47487.96;ambiguo
0000322430;1;3;235.60;471.20;ambiguo
0000322431;1;2;66652.14;133304.28;ambiguo
0000322432;3;4;81805.65;109074.20;ambiguo
0000322434;1;3;2638.89;5277.78;ambiguo
0000322436;1;2;157.59;315.18;ambiguo
0000322437;1;3;2111.11;4222.22;ambiguo
0000322438;1;3;22880.00;45760.00;ambiguo
0000322439;1;2;3800.00;7600.00;ambiguo
0000322440;1;3;10542.55;21085.10;ambiguo
0000322443;3;4;15300.00;20400.00;ambiguo
0000322444;1;3;51943.84;103887.68;ambiguo
0000322445;1;3;6424.60;12849.20;ambiguo
0000322446;1;9;9226.68;55360.08;ambiguo
0000322447;1;2;37242.89;74485.78;ambiguo
0000322449;1;2;40000.00;80000.00;ambiguo
0000322450;1;2;2949.07;5898.14;ambiguo
0000322451;1;2;3300.00;6600.00;ambiguo
0000322452;1;2;7500.00;15000.00;ambiguo
0000322453;1;3;19687.50;39375.00;ambiguo
0000322454;1;3;1515.94;3031.88;ambiguo
0000322455;1;3;27300.00;54600.00;ambiguo
0000322456;1;3;2102.10;4204.20;ambiguo
0000322457;1;3;4900.00;9800.00;ambiguo
0000322458;1;3;377.30;754.60;ambiguo
0000322459;1;3;8919.63;17839.26;ambiguo
0000322460;1;3;3494.95;6989.90;ambiguo
0000322461;1;2;27207.99;54415.98;ambiguo
0000322462;1;2;72041.93;144083.86;ambiguo
0000322463;1;2;13192.00;26384.00;ambiguo
0000322464;1;2;15252.49;30504.98;ambiguo
0000322465;1;3;32000.00;64000.00;ambiguo
0000322466;1;2;88707.87;177415.74;ambiguo
0000322467;1;2;29473.10;58946.20;ambiguo
0000322469;1;4;948.00;3792.00;ambiguo
0000322470;1;2;19425.42;38850.84;ambiguo
0000322471;1;4;890.00;3560.00;ambiguo
0000322472;1;2;12827.66;25655.32;ambiguo
0000322473;1;4;2437.66;9750.64;ambiguo
0000322474;1;2;15656.24;31312.48;ambiguo
0000322475;1;4;995.00;3980.00;ambiguo
0000322476;9;8;302302.65;372686.94;ambiguo
0000322477;1;4;896.00;3584.00;ambiguo
0000322478;1;2;68858.73;137717.46;ambiguo
0000322479;1;2;11873.76;23747.52;ambiguo
0000322480;2;6;22555.65;45111.30;ambiguo
0000322481;1;2;2844.47;5688.94;ambiguo
0000322482;1;3;6106.01;12212.02;ambiguo
0000322483;1;3;8480.31;16960.62;ambiguo
0000322484;1;3;27600.00;55200.00;ambiguo
0000322485;1;3;2125.20;4250.40;ambiguo
0000322486;1;3;12296.83;24593.66;ambiguo
0000322487;1;3;15000.00;30000.00;ambiguo
0000322488;1;3;1155.00;2310.00;ambiguo
0000322489;1;2;20337.75;40675.50;ambiguo
0000322490;1;3;1566.01;3132.02;ambiguo
0000322491;1;2;10737.88;21475.76;ambiguo
0000322492;1;3;808.00;1616.00;ambiguo
0000322493;1;3;2299.00;4598.00;ambiguo
0000322494;1;3;3458.00;6916.00;ambiguo
0000322495;1;3;122550.00;245100.00;ambiguo
0000322496;1;2;62.00;124.00;ambiguo
0000322497;1;4;291.22;1164.88;ambiguo
0000322498;1;4;132.62;530.48;ambiguo
0000322499;1;4;595.38;2381.52;ambiguo
0000322500;1;3;31777.20;63554.40;ambiguo
0000322501;4;6;7050.51;26257.08;ambiguo
0000322502;1;3;6219.20;12438.40;ambiguo
0000322503;1;3;204897.90;409795.80;ambiguo
0000322504;1;3;39520.00;79040.00;ambiguo
0000322505;1;2;27194.13;54388.26;ambiguo
0000322506;1;3;40107.10;80214.20;ambiguo
0000322507;1;2;2072.00;4144.00;ambiguo
0000322508;1;3;42047.34;84094.68;ambiguo
0000322509;1;3;35804.95;71609.90;ambiguo
0000322510;1;3;31533.47;63066.94;ambiguo
0000322511;1;2;6920.00;13840.00;ambiguo
0000322512;1;2;9432.00;18864.00;ambiguo
0000322513;1;2;6920.00;13840.00;ambiguo
0000322514;3;4;14401.92;19202.56;ambiguo
0000322515;1;2;8226.57;16453.14;ambiguo
0000322516;1;4;1744.70;6978.80;ambiguo
0000322517;1;8;100000.00;394500.00;ambiguo
0000322518;6;12;251398.24;502796.48;ambiguo
0000322519;3;4;141712.08;188949.44;ambiguo
0000322520;10;8;8881.56;10508.30;ambiguo
0000322521;1;2;108156.80;216313.60;ambiguo
0000322522;3;4;59558.28;79411.04;ambiguo
0000322523;1;9;17727.58;106365.48;ambiguo
0000322524;1;2;18459.52;36919.04;ambiguo
0000322525;3;5;118.65;156.62;ambiguo
0000322526;1;3;16525.82;33051.64;ambiguo
0000322527;1;3;17441.76;34883.52;ambiguo
0000322528;1;3;24267.05;48534.10;ambiguo
0000322529;1;3;27647.69;55295.38;ambiguo
0000322530;1;3;275038.37;550076.74;ambiguo
0000322531;1;3;49507.87;99015.74;ambiguo
0000322532;1;3;7275.52;14551.04;ambiguo
0000322533;1;3;3656.15;7312.30;ambiguo
0000322534;1;3;19955.71;39911.42;ambiguo
0000322535;1;3;69519.43;139038.86;ambiguo
0000322536;1;3;59980.00;119960.00;ambiguo
0000322537;1;3;1500.00;3000.00;ambiguo
0000322538;1;3;115.50;231.00;ambiguo
0000322539;1;3;4618.46;9236.92;ambiguo
0000322540;3;5;14851.86;19604.46;ambiguo
0000322541;1;3;15671.31;31342.62;ambiguo
0000322543;1;3;32450.39;64900.78;ambiguo
0000322544;3;4;176356.92;235142.56;ambiguo
0000322545;1;3;9757.52;19515.04;ambiguo
0000322546;1;3;22555.65;45111.30;ambiguo
0000322547;1;3;26945.76;53891.52;ambiguo
0000322548;1;2;4000.00;8000.00;ambiguo
0000322549;1;3;9597.12;19194.24;ambiguo
0000322550;1;2;5366.00;10732.00;ambiguo
0000322551;10;8;30888.87;36902.80;ambiguo
0000322552;1;3;13149.90;26299.80;ambiguo
0000322553;3;4;19188.00;25584.00;ambiguo
0000322554;3;7;15838.98;21039.45;ambiguo
0000322556;1;2;72495.12;144990.24;ambiguo
0000322558;1;9;101694.91;610169.46;ambiguo
0000322559;1;9;8777.10;52662.60;ambiguo
0000322560;1;9;8873.66;53241.96;ambiguo
0000322561;1;9;46541.93;279251.58;ambiguo
0000322562;1;9;34351.23;206107.38;ambiguo
0000322563;1;9;29686.15;178116.90;ambiguo
0000322564;1;9;8777.10;52662.60;ambiguo
0000322565;1;9;8777.10;52662.60;ambiguo
0000322566;1;3;173465.18;346930.36;ambiguo
0000322567;1;9;3218.54;19311.24;ambiguo
0000322568;1;3;24315.99;48631.98;ambiguo
0000322569;1;9;4023.18;24139.08;ambiguo
0000322572;1;3;33280.00;66560.00;ambiguo
0000322573;3;5;22050.00;29106.00;ambiguo
0000322574;1;2;6300.00;12600.00;ambiguo
0000322575;1;3;28142.40;56284.80;ambiguo
0000322576;1;2;84500.00;169000.00;ambiguo
0000322577;1;3;118749.53;237499.06;ambiguo
0000322578;1;4;53.00;212.00;ambiguo
0000322579;1;3;39247.95;78495.90;ambiguo
0000322580;1;3;39247.95;78495.90;ambiguo
0000322581;1;3;26344.96;52689.92;ambiguo
0000322582;1;3;19342.64;38685.28;ambiguo
0000322583;1;3;27442.67;54885.34;ambiguo
0000322584;1;9;15474.11;92844.66;ambiguo
0000322585;1;2;1112740.00;2225480.00;ambiguo
0000322586;1;2;260100.94;520201.88;ambiguo
0000322587;1;2;8875.54;17751.08;ambiguo
0000322588;3;4;127.32;169.76;ambiguo
0000322589;1;2;830.00;1660.00;ambiguo
0000322590;1;2;34874.41;69748.82;ambiguo
0000322591;1;2;13235.07;26470.14;ambiguo
0000322592;1;2;28124.53;56249.06;ambiguo
0000322593;3;4;124413.54;165884.72;ambiguo
0000322594;9;8;294704.33;353379.92;ambiguo
0000322595;3;6;11063.43;22126.86;ambiguo
0000322596;1;2;23441.00;46882.00;ambiguo
0000322597;1;2;499290.00;998580.00;ambiguo
0000322598;1;2;198510.00;397020.00;ambiguo
0000322599;1;2;639600.00;1279200.00;ambiguo
0000322600;7;6;11052.11;13250.32;ambiguo
0000322601;1;6;360.00;2160.00;ambiguo
0000322602;6;8;418098.00;1013570.88;ambiguo
0000322603;10;8;144901.48;173625.18;ambiguo
0000322605;3;4;1091732.19;1455642.92;ambiguo
0000322606;1;2;20597.50;41195.00;ambiguo
0000322607;1;2;20597.50;41195.00;ambiguo
0000322608;3;4;27763.41;37017.88;ambiguo
0000322609;1;4;45.80;183.20;ambiguo
0000322610;1;2;2600.00;5200.00;ambiguo
0000322611;3;4;16890.00;22520.00;ambiguo
0000322612;1;3;17843.76;35687.52;ambiguo
0000322613;1;3;9317.16;18634.32;ambiguo
0000322614;1;3;8425.88;16851.76;ambiguo
0000322615;1;3;8560.18;17120.36;ambiguo
0000322616;1;3;8404.71;16809.42;ambiguo
0000322617;1;4;533626.70;1067253.40;ambiguo
0000322618;1;4;653883.51;1307767.02;ambiguo
0000322619;1;2;3271.72;6543.44;ambiguo
0000322620;1;4;1530706.49;6122825.96;ambiguo
0000322621;1;4;81433.21;325732.84;ambiguo
0000322622;1;4;78696.48;314785.92;ambiguo
0000322623;7;6;122442.06;146835.16;ambiguo
0000322624;1;4;365.20;1460.80;ambiguo
0000322625;3;8;128945.34;343854.24;ambiguo
0000322626;3;8;128945.34;343854.24;ambiguo
0000322627;3;8;128945.34;343854.24;ambiguo
0000322628;3;12;128945.34;515781.36;ambiguo
0000322629;1;4;28314.59;113258.36;ambiguo
0000322630;1;2;4103.23;8206.46;ambiguo
0000322631;1;4;784.51;3138.04;ambiguo
0000322632;1;2;49200.04;98400.08;ambiguo
0000322633;1;2;37125.81;74251.62;ambiguo
0000322634;1;2;1711.92;3423.84;ambiguo
0000322635;1;2;6897.60;13795.20;ambiguo
0000322636;1;2;621.60;1243.20;ambiguo
0000322637;1;2;54479.01;108958.02;ambiguo
0000322638;3;5;22050.00;29106.00;ambiguo
0000322639;3;4;289194.21;385592.28;ambiguo
0000322640;1;3;23660.00;47320.00;ambiguo
0000322661;1;2;961.82;1923.64;ambiguo
0000322662;1;4;2875.10;11500.40;ambiguo
0000322663;1;4;1241.00;4964.00;ambiguo
0000322664;1;4;1082.05;4328.20;ambiguo
0000322665;1;4;2700.00;10800.00;ambiguo
0000322666;1;2;7555.76;15111.52;ambiguo
0000322667;1;3;14385.00;28770.00;ambiguo
0000322668;1;3;3936.20;7872.40;ambiguo
0000322669;1;3;2907.24;5814.48;ambiguo
0000322671;1;2;496.00;992.00;ambiguo
0000322672;1;2;39060.00;78120.00;ambiguo
0000322673;1;2;74400.00;148800.00;ambiguo
0000322676;1;2;19889.93;39779.86;ambiguo
0000322677;1;2;677.80;1355.60;ambiguo
0000322678;8;4;139396.50;165395.84;ambiguo
0000322679;1;2;1500.00;3000.00;ambiguo
0000322682;1;6;81150.00;486900.00;ambiguo
0000322683;1;3;6248.55;12497.10;ambiguo
0000322687;1;2;7407.15;14814.30;ambiguo
0000322688;1;2;5312.89;10625.78;ambiguo
0000322689;1;2;8200.00;16400.00;ambiguo
0000322690;1;2;2343.96;4687.92;ambiguo
0000322691;1;2;232.00;464.00;ambiguo
0000322692;1;2;8391.42;16782.84;ambiguo
0000322697;1;2;1429.00;2858.00;ambiguo
0000322705;1;2;855.00;1710.00;ambiguo
0000322706;1;2;1738.68;3477.36;ambiguo
0000322734;1;2;3910.22;7820.44;ambiguo
0000322739;1;2;303.75;607.50;ambiguo
0000322749;1;2;86.71;173.42;ambiguo
0000322755;1;3;94.03;188.06;ambiguo
0000322774;1;2;1234.00;2468.00;ambiguo
0000322820;1;2;79138.20;158276.40;ambiguo
0000322821;1;2;7913.83;15827.66;ambiguo
0000322871;1;4;169231.50;338463.00;ambiguo
0000322876;1;2;5067.00;10134.00;ambiguo
0000322893;1;3;5966.16;11932.32;ambiguo
0000322902;1;2;5140.59;10281.18;ambiguo
0000322906;1;2;216.10;432.20;ambiguo
0000322924;1;2;81445.90;162891.80;ambiguo
0000323008;1;2;1687.00;3374.00;ambiguo
0000323012;1;2;260.00;520.00;ambiguo
0000323043;1;2;920.00;1840.00;ambiguo
325229AP;3;2;165895.68;110597.12;ambiguo
325707AP;3;2;463139.13;308759.42;ambiguo
325725AP;3;2;2972634.24;1981756.16;ambiguo
325734AP;3;2;1989361.98;1326241.32;ambiguo
325737AP;3;2;1638193.98;1092129.32;ambiguo
325747AP;3;2;664914.45;443276.30;ambiguo
325842AP;3;2;405936.18;270624.12;ambiguo
325844AP;3;2;5006569.83;3337713.22;ambiguo
325847AP;3;2;3115299.48;2076866.32;ambiguo
325851AP;3;2;11827176.96;7884784.64;ambiguo
325897AP;3;2;6910731.69;4607154.46;ambiguo
325913AP;3;2;7926193.80;5284129.20;ambiguo
325934AP;3;2;648403.59;432269.06;ambiguo
325952AP;3;2;757522.11;505014.74;ambiguo
325982AP;3;2;379637.04;253091.36;ambiguo
326003AP;3;2;1456198.23;970798.82;ambiguo
326114AP;3;2;2711585.76;1807723.84;ambiguo
326140AP;3;2;467206.83;311471.22;ambiguo
326155AP;3;2;1166757.06;777838.04;ambiguo
326400AP;3;2;6196285.32;4130856.88;ambiguo
326548AP;3;2;23304.63;15536.42;ambiguo
326578AP;3;2;2610636.45;1740424.30;ambiguo
327026AP;3;2;2328578.85;1552385.90;ambiguo
327091AP;3;2;877923.66;585282.44;ambiguo
327115AP;6;2;1316208.84;876872.56;ambiguo
327151AP;3;2;1900783.50;1267189.00;ambiguo
327158AP;3;2;511445.61;340963.74;ambiguo
327163AP;3;2;900000.00;600000.00;ambiguo
327170AP;3;2;256515.39;171010.26;ambiguo
327171AP;3;2;1852662.15;1235108.10;ambiguo
327185AP;3;2;663340.74;442227.16;ambiguo
327190AP;3;2;1584324.33;1056216.22;ambiguo
327197AP;3;2;200880.18;133920.12;ambiguo
327202AP;3;2;2138371.59;1425581.06;ambiguo
327218AP;3;2;1848331.92;1232221.28;ambiguo
327252AP;3;2;88438.44;58958.96;ambiguo
327272AP;3;2;328102.32;218734.88;ambiguo
327374AP;3;2;1554780.54;1036520.36;ambiguo
327444AP;3;2;767100.87;511400.58;ambiguo
327528AP;3;2;535116.09;356744.06;ambiguo
327566AP;3;2;792983.28;528655.52;ambiguo
327571AP;3;2;41258.85;27505.90;ambiguo
327619AP;3;2;5391165.54;3594110.36;ambiguo
327628AP;3;2;67971.72;45314.48;ambiguo
327635AP;3;2;1724288.46;1149525.64;ambiguo
327639AP;3;2;1713033.81;1142022.54;ambiguo
327695AP;3;2;60746.28;40497.52;ambiguo
327705AP;3;2;202070.52;134713.68;ambiguo
327732AP;3;2;665373.93;443582.62;ambiguo
327739AP;3;2;1318052.82;878701.88;ambiguo
327740AP;3;2;1272375.75;848250.50;ambiguo
327748AP;3;2;388664.46;259109.64;ambiguo
327757AP;3;2;54556.26;36370.84;ambiguo
327829AP;3;2;66954.93;44636.62;ambiguo
327836AP;3;2;2237471.76;1491647.84;ambiguo
327896AP;3;2;111568.32;74378.88;ambiguo
327905AP;3;2;796475.16;530983.44;ambiguo
327930AP;3;2;1481646.99;987764.66;ambiguo
328060AP;3;2;2070219.03;1380146.02;ambiguo
328074AP;3;2;1234648.89;823099.26;ambiguo
328110AP;3;2;957229.65;638153.10;ambiguo
328211AP;6;2;313807.32;72000.12;ambiguo
328212AP;3;2;112218.45;74812.30;ambiguo
328222AP;3;2;837504.36;558336.24;ambiguo
328227AP;3;2;559244.94;372829.96;ambiguo
328249AP;3;2;318781.80;212521.20;ambiguo
328267AP;3;2;829611.36;553074.24;ambiguo
328291AP;3;2;2482572.27;1655048.18;ambiguo
328305AP;3;2;2922539.58;1948359.72;ambiguo
328378AP;3;2;5614437.15;3742958.10;ambiguo
328392AP;3;2;12101.19;8067.46;ambiguo
328396AP;3;2;1473423.81;982282.54;ambiguo
328406AP;3;2;1626713.07;1084475.38;ambiguo
328428AP;3;2;1275598.65;850399.10;ambiguo
328449AP;3;2;1124958.78;749972.52;ambiguo
328462AP;3;2;251077.74;167385.16;ambiguo
328499AP;3;2;814616.10;543077.40;ambiguo
328541AP;3;2;629815.41;419876.94;ambiguo
328560AP;3;2;91796.49;61197.66;ambiguo
328620AP;3;2;1397048.55;931365.70;ambiguo
328698AP;3;2;7858597.11;5239064.74;ambiguo
328707AP;3;2;1864887.99;1243258.66;ambiguo
328708AP;3;2;87476.58;58317.72;ambiguo
328721AP;3;2;99460.20;66306.80;ambiguo
328749AP;3;2;154186.26;102790.84;ambiguo
328775AP;3;2;567464.82;378309.88;ambiguo
328788AP;3;2;3692700.03;2461800.02;ambiguo
328802AP;3;2;2034696.66;1356464.44;ambiguo
328872AP;3;2;141060.57;94040.38;ambiguo
328876AP;3;2;59578.71;39719.14;ambiguo
328893AP;3;2;105107.64;70071.76;ambiguo
328929AP;3;2;3106083.54;2070722.36;ambiguo
328949AP;3;2;182218.02;121478.68;ambiguo
328997AP;3;2;5094805.38;3396536.92;ambiguo
329001AP;3;2;86762.94;57841.96;ambiguo
329008AP;3;2;1073830.26;715886.84;ambiguo
329020AP;3;2;1373341.05;915560.70;ambiguo
329028AP;3;2;1393033.65;928689.10;ambiguo
329031AP;3;2;596718.48;397812.32;ambiguo
329091AP;3;2;928359.27;618906.18;ambiguo
329129AP;3;2;456890.16;304593.44;ambiguo
329187AP;3;2;984031.32;656020.88;ambiguo
329290AP;3;2;12229.77;8153.18;ambiguo
329335AP;3;2;441399.93;294266.62;ambiguo
329341AP;3;2;80121.90;53414.60;ambiguo
329380AP;3;2;3325267.29;2216844.86;ambiguo
329507AP;3;2;650004.21;433336.14;ambiguo
329671AP;3;2;1619442.24;1079628.16;ambiguo
329812AP;3;2;1769467.29;1179644.86;ambiguo
329914AP;3;2;3748646.19;2499097.46;ambiguo
329924AP;3;2;1239437.13;826291.42;ambiguo
330028AP;3;2;28246.17;18830.78;ambiguo
330596AP;3;2;338325.00;225550.00;ambiguo
